IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
45.66.128.2,443,TRUE,SIN,SG,,,,AS8888
45.87.92.138,443,TRUE,SIN,SG,,,,AS8888
45.87.92.220,443,TRUE,SIN,SG,,,,AS8888
45.89.219.174,443,TRUE,SIN,SG,,,,AS8888
45.92.158.89,443,TRUE,SIN,SG,,,,AS8888
45.92.158.117,443,TRUE,SIN,SG,,,,AS8888
45.92.158.145,2087,TRUE,SIN,SG,,,,AS8888
45.92.158.145,8443,TRUE,SIN,SG,,,,AS8888
45.92.158.166,443,TRUE,SIN,SG,,,,AS8888
45.94.41.28,443,TRUE,SIN,SG,,,,AS8888
45.94.41.28,8443,TRUE,SIN,SG,,,,AS8888
96.9.211.91,443,TRUE,SIN,SG,,,,AS8888
103.136.146.73,443,FALSE,,,,,,
141.98.199.148,443,TRUE,SIN,SG,,,,AS8888
141.98.199.168,443,TRUE,SIN,SG,,,,AS8888
167.253.159.197,443,TRUE,SIN,SG,,,,AS8888
172.93.186.166,443,TRUE,SIN,SG,,,,AS8888
172.93.186.228,443,TRUE,SIN,SG,,,,AS8888
185.37.255.184,443,TRUE,SIN,SG,,,,AS8888
185.194.54.15,443,TRUE,SIN,SG,,,,AS8888
185.194.54.104,443,TRUE,SIN,SG,,,,AS8888
193.177.220.91,443,FALSE,,,,,,
203.55.176.10,8443,TRUE,SIN,SG,,,,AS8888
203.55.176.47,443,TRUE,SIN,SG,,,,AS8888
203.55.176.212,443,TRUE,SIN,SG,,,,AS8888
